0000000091,0000006000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,091036,032987,054040,043033,039590,051091,045688,091400,025905,045688,091400,025905,037779,090038,014875,086212,091034,054037,068407,072079,097407
0000000092,0000006067,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,091437,032982,054050,043595,039189,051081,044755,091735,026502,044755,091735,026502,036707,090425,015560,085650,091435,054047,068891,071728,097395
0000000093,0000006133,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,091831,032976,054071,044164,038794,051060,043827,092047,027119,043827,092047,027119,035640,090786,016268,085081,091829,054068,069381,071383,097373
0000000094,0000006200,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,092219,032970,054105,044739,038406,051026,042903,092338,027753,042903,092338,027753,034579,091121,016996,084506,092217,054102,069876,071044,097341
0000000095,0000006267,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,092600,032964,054151,045320,038025,050980,041984,092605,028405,041984,092605,028405,033522,091430,017745,083925,092598,054148,070377,070711,097298
0000000096,0000006333,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,092973,032958,054208,045907,037652,050923,041070,092850,029075,041070,092850,029075,032473,091713,018513,083338,092971,054205,070882,070384,097245
0000000097,0000006400,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,093339,032952,054277,046498,037286,050854,040163,093071,029762,040163,093071,029762,031430,091970,019302,082747,093337,054274,071391,070064,097182
0000000098,0000006467,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,093697,032947,054358,047095,036928,050773,039263,093270,030465,039263,093270,030465,030395,092200,020109,082150,093696,054355,071905,069750,097109
0000000099,0000006533,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,094048,032940,054451,047696,036577,050681,038370,093445,031185,038370,093445,031185,029369,092403,020935,081549,094046,054447,072423,069443,097026
0000000100,0000006600,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,094390,032934,054555,048301,036235,050577,037485,093597,031920,037485,093597,031920,028352,092580,021779,080945,094388,054551,072944,069144,096933
0000000101,0000006667,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,094723,032928,054670,048909,035902,050461,036608,093726,032670,036608,093726,032670,027344,092729,022641,080336,094722,054667,073469,068852,096829
0000000102,0000006733,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,095048,032922,054797,049521,035577,050334,035741,093830,033435,035741,093830,033435,026347,092851,023519,079724,095047,054794,073996,068567,096716
